id,app_name,datatime,context,answer
g_13606,楽天ペイ,2021-12-09 01:58:37,エラーの内容も結果的に意味不明なもので、状況を更に混乱させている,エラーの内容も結果的に意味不明
g_3107,CokeON,2021-11-25 01:34:22,ソレ以外は悪くない,
g_8420,Paypay,2021-11-26 18:43:20,とにかく地図検索がクソ,地図検索がクソ
g_7245,majica,2021-11-25 19:28:49,アプリにしろって言われてアプリにしたが、電子マネー使えないのは,電子マネー使えない
g_2981,CokeON,2021-11-15 18:36:47,キャンペーンやイベントによってはスタンプがよく溜まってドリンクチケットがすぐ貰えます,
g_12822,ファミマのアプリ,2021-12-03 21:23:28,実際に店員がバーコードをスキャンしようとしたその時に広告が,店員がバーコードをスキャンしようとしたその時に広告
g_10664,スマートニュース,2021-11-29 15:15:56,ニュースも豊富だし天気情報は貴重,
g_9663,simeji,2021-11-28 20:53:52,アップデートすると、以前の不具合が復活する事があって運営はどこをどう改善してるのか本当に分かっているのか疑わしい,以前の不具合が復活
g_11793,スマートニュース,2021-11-03 19:15:55,最新の話題を掲載して楽しいですが、60%表示で不満です,60%表示
g_3264,CokeON,2021-12-05 20:26:41,スタンプ貯めるのが楽しい,
g_1965,CokeON,2021-11-01 10:48:58,詐欺かよ,
g_13889,楽天ペイ,2021-11-01 18:28:37,気持ち良い,
g_3555,CokeON,2021-12-15 12:15:54,駅構内の自動販売機は検索しても出てこないので、不便を感じる時があります,駅構内の自動販売機は検索しても出てこない
g_772,capcut,2021-10-31 08:09:30,凄く分かりやすかった,
g_7012,majica,2021-11-27 18:08:54,便利、携帯電話を忘れる事は無いので安心です,
g_7329,majica,2021-11-12 07:15:39,それなのにアドレスは登録されてしまっており、困っています,
g_11856,スマートニュース,2021-11-15 17:22:17,まだ理解が不自由分なので,
g_1143,CokeON,2021-12-04 22:55:10,使えるアプリだなと、実感しました,
g_7890,Paypay,2021-11-27 14:12:03,キャッシュレスで便利です,
g_12949,ファミマのアプリ,2021-12-15 05:08:10,無料で貰える商品も増えて来て良いです,
g_692,capcut,2021-11-21 13:58:16,そこんとこ修正お願いします,修正お願いします
g_7668,Paypay,2021-11-28 11:23:12,ソフトバンクのクーポンが良い,
g_1389,CokeON,2021-12-03 12:34:04,リクエストにより商品を入れ替えられるシステムがあれば良いと思います,リクエストにより商品を入れ替えられるシステムがあれば良い
g_11250,スマートニュース,2021-10-24 12:27:42,アルゴリズムはどうなっているのでしょうか,
g_13577,楽天ペイ,2021-11-25 10:29:50,現金あまり持ち歩かなくなりました,
g_4593,google_fit,2021-11-08 20:57:09,インストールすら出来んのだが,インストールすら出来ん
g_5612,LINE_MUSIC,2021-10-28 01:41:02,好きな曲も多く入っており、満足しているのですが,
g_9330,simeji,2021-11-13 07:41:43,そこだけは良い,
g_13177,楽天ペイ,2021-12-12 16:19:09,エラーたびたび出てるけど,エラーたびたび出てる
g_6807,majica,2021-11-27 18:15:22,何故か今日はアプリが立ち上がらず,アプリが立ち上がらず
g_9657,simeji,2021-11-21 12:13:37,出す方法はありますか,
g_5277,LINE_MUSIC,2021-11-17 13:35:25,インストールが出来ません,インストールが出来ません
g_7466,Paypay,2021-11-28 09:12:32,ポイントが入っていたのですすこしだけどもっと貯めて沢山の買い物をしたいと思いますよね,
g_10049,スマートニュース,2021-11-27 13:45:11,選択できるようにしてくださいくだらない記事ばっかで不快です,選択できるようにしてください
g_13214,楽天ペイ,2021-12-04 18:34:21,エラーメッセージを無視して、強引に左上の〓マークから設定を立ち上げたところ、googleでログインしろだの、おさいふケータイがどうの、楽天にログインしろとメッセージが出て、ようやくエラーのループから抜けだせた,エラーのループ
g_7454,Paypay,2021-12-12 14:22:05,追記レビューに記載のあったとおり、再インストールしたら直ったようです,
g_8785,Paypay,2021-12-11 15:17:02,ポイント還元がイベントの時はかなりオトクなのが素晴らしい,
g_9314,simeji,2021-11-12 19:21:13,________アンダーバーやハイフンのキーの位置が他のimeと全く違うので、simejiだけ使いにくい,アンダーバーやハイフンのキーの位置が他のimeと全く違う
g_3928,CokeON,2021-10-25 07:40:53,ドリンクチケットが貰えたり、ありがたいのですが使える自販機がとても少なく探さないとならないためそこだけネックです,使える自販機がとても少なく探さないとならない
g_4648,google_fit,2021-12-02 12:50:40,電車に乗っていた時の数字が減産される際、歩いた分も減産されているため、歩いたものを電車移動と誤判定している,歩いたものを電車移動と誤判定
g_13519,楽天ペイ,2021-11-08 18:27:03,使おうと思ったらログイン画面が延々と出る無限ループに陥り、タスクキルもできず、再起動でなんとか復帰,ログイン画面が延々と出る無限ループ
g_3345,CokeON,2021-12-07 22:01:26,イベントに参加するとスタンプがたまってプレゼントしたり自分でもクーポンが使えるのですごく便利,
g_11921,スマートニュース,2021-10-30 18:31:56,良く使ってますクーポン、割引券などがあってありがたいです,
g_13781,楽天ペイ,2021-11-30 15:51:59,良,
g_3892,CokeON,2021-12-01 08:56:23,もはや詐欺とかなのでは,
g_11012,スマートニュース,2021-12-04 17:14:44,ありがとうございます,
g_3172,CokeON,2021-11-03 00:21:36,善き,
g_1253,CokeON,2021-10-22 07:01:42,とても良いですが、自転車移動時のサイクリングモードも搭載して欲しいです,自転車移動時のサイクリングモードも搭載して欲しい
g_12617,にゃんトーク,2021-11-11 23:51:31,再起動しても動かないし、とても残念です,再起動しても動かない
g_1643,CokeON,2021-10-28 19:55:31,とてもいいですが、接続が遅すぎます、次の人が待ってたりしたら使えません,接続が遅すぎます
g_4760,google_fit,2021-11-10 18:17:04,実際に歩いた歩数の半分しかカウントされません,歩いた歩数の半分しかカウントされません
g_3321,CokeON,2021-12-11 15:27:34,チケットが利用でき、大変、重宝しています,
g_10467,スマートニュース,2021-11-26 23:26:07,今も、彼女等が,
g_8289,Paypay,2021-11-23 09:06:23,いいね,
g_3151,CokeON,2021-12-11 16:42:38,すぐにエラーになるし、自販機の前でなかなか繋がらなくて後ろの人に迷惑かかるし,すぐにエラーになるし、自販機の前でなかなか繋がらなくて
g_11020,スマートニュース,2021-12-11 19:21:59,最初に来た女の子トマト2回目に来た男の子プリン二人の間にできた女の子きなこ3人とも野良ちゃんです,
g_3064,CokeON,2021-11-25 22:08:52,1日1回でも、景品の種類を選べるようにすべきでは,景品の種類を選べるようにすべき
g_6137,majica,2021-11-26 22:08:07,昨日の夜までは普通に使えたが本日の夜には繰り返し停止していますと表示され全く立ち上がりません,繰り返し停止していますと表示され全く立ち上がりません
g_9772,simeji,2021-10-22 03:10:45,正直着せ替えとかどうでもいいからキーボードのみのバージョンを実装して少しでも軽くしてほしい難しいのはわかっているが,キーボードのみのバージョンを実装して少しでも軽くしてほしい
g_11094,スマートニュース,2021-11-11 08:34:19,なかなか面白かったです,
g_8904,Paypay,2021-10-30 19:47:19,使い安いです,
g_4212,google_fit,2021-12-12 17:53:46,連携しててポイントやらためてるアプリがあるから困ります,連携しててポイントやらためてるアプリがある
g_11414,スマートニュース,2021-11-24 23:17:04,改善してください,改善してください
g_1024,CokeON,2021-11-23 20:53:02,はっきり言って使いにくいこの一言に限る星はいらないレベル開発者様ちゃんとアプリデバックできてますか,使いにくい
g_7948,Paypay,2021-10-30 10:30:39,お財布を持ち歩かなくても何とかなるので便利,
g_10789,スマートニュース,2021-12-10 15:45:27,️ニュースと写真が邪魔して広告強調してる本当に読みにくい,ニュースと写真が邪魔して広告強調してる
g_7954,Paypay,2021-12-13 14:15:01,応援のお店は、基本美味しい,
g_9111,simeji,2021-10-26 20:33:38,レビュー通り重さを感じますが、電池の最適化を解除すると改善します,重さを感じます
g_9980,スマートニュース,2021-11-20 13:23:59,読みやすく、ちょっとした空き時間に利用するのに丁度良い感じです,
g_9670,simeji,2021-11-20 19:19:02,推しの顔に文字が来ないように配置しても画像がズレて見切れていたりしていてとてもイラッとする,推しの顔に文字が来ないように配置しても画像がズレて見切れていたりしていて
g_8427,Paypay,2021-11-01 13:04:46,それ以外は、これ使ってます,
g_1061,CokeON,2021-11-14 18:33:02,全然繋がらず後ろの人に迷惑をかけた,全然繋がらず
g_1759,CokeON,2021-11-22 08:50:19,以前はこんなこと無かったのでアプリの更新かなんかでおかしくなったのか,
g_6370,majica,2021-11-30 17:12:32,家からも近いので店舗としては利用しますが、アプリの評価としては上げたくありません,
g_8225,Paypay,2021-11-03 12:59:21,改善お願いします,改善お願いします
g_1070,CokeON,2021-11-14 17:37:47,これからもがんばって下さい,
g_8090,Paypay,2021-11-21 21:54:34,至急対処してください,至急対処してください
g_6919,majica,2021-11-29 21:57:55,昨日から使えなくて、買い物するのに凄く困った,使えなくて
g_5949,majica,2021-11-28 11:39:37,ポイントも割引も受けれない,ポイントも割引も受けれない
g_3397,CokeON,2021-11-27 18:00:55,また綾鷹全商品2倍キャンペーンも大ペットではなりませんでした,
g_3716,CokeON,2021-11-29 07:09:30,便利です,
g_2802,CokeON,2021-11-03 16:52:45,コーラ死ぬ気で飲んでスタンプ貯めてる,
g_9018,Paypay,2021-11-06 13:53:52,てきるからり早くしてほしいです,てきるからり早くしてほしい
g_5902,majica,2021-11-25 16:06:46,アプリ更新したらバグって使えなくなった,アプリ更新したらバグって使えなくなった
g_13304,楽天ペイ,2021-11-23 22:05:49,アプリを開くとバグってます,アプリを開くとバグってます
g_12683,ファミマのアプリ,2021-11-25 04:17:10,40倍キャンペーンで1決済分が適応されず、付与額が本来より少なかったのでメールした,40倍キャンペーンで1決済分が適応されず、付与額が本来より少なかった
g_12910,ファミマのアプリ,2021-11-17 13:07:05,このアプリは入れて損はないと思います,
g_8822,Paypay,2021-11-10 20:43:52,10日に適用されていなかったボーナスクーポン調整しましたとショートメールが来ました,
g_6958,majica,2021-11-28 23:35:14,便利だと思い結構な額をチャージして使っていましたが、こういうことがあるとチャージしておくのはアプリ怖いなと,
g_13150,楽天ペイ,2021-11-02 16:39:43,最低のアプリ,
g_7287,majica,2021-11-27 18:30:26,原因究明してちゃんと使えるようにしてからアップデート再開しろ,原因究明してちゃんと使えるようにしてからアップデート再開しろ
g_8287,Paypay,2021-11-17 23:17:33,paypayアプリはインストールされている,
g_13169,楽天ペイ,2021-11-03 13:29:17,当方楽天モバイル利用なのが原因か,
g_4015,google_fit,2021-11-23 22:03:25,対応アプリの一覧にはあるのに、どうしてなんでしょう,
g_6108,majica,2021-11-26 13:26:06,️やめてください,
g_10985,スマートニュース,2021-11-16 16:54:34,いいね,
g_974,CokeON,2021-12-04 19:25:52,これは使える,
g_11666,スマートニュース,2021-11-06 05:00:05,たいな,
g_6429,majica,2021-11-29 18:35:41,困る,
g_1568,CokeON,2021-12-12 17:24:56,歩数が反映されてスタンプや購入するとスタンプなど、買う以外の楽しみもあり利用しています,
g_7989,Paypay,2021-12-13 13:23:51,難しいな,
g_11166,スマートニュース,2021-12-01 06:38:34,重宝している方だけど、興味がない機能が、ちゃんと動いてないと思うし、精度が悪い,興味がない機能が、ちゃんと動いてないと思うし、精度が悪い
g_11787,スマートニュース,2021-12-09 17:05:44,広告が面白い唯一のアプリ,
g_4687,google_fit,2021-10-31 18:07:11,他のアプリと連携してるなら、確実にカウント出来るよう望みます,確実にカウント出来るよう望みます
g_4292,google_fit,2021-11-26 17:11:11,googleが提供するアプリとは思えないほどのクオリティの低さです,クオリティの低さ
g_5942,majica,2021-11-29 19:18:39,アプリが開けれずクーポン使えず購入せず帰宅,アプリが開けれずクーポン使えず
g_8950,Paypay,2021-10-27 03:08:04,還元率の高いクーポンが、ある店でしか使わない,
g_8226,Paypay,2021-11-04 17:29:20,神憑った撮影技術が必要なようです,
g_993,CokeON,2021-10-21 12:26:24,ポイントを貯めて、colaを貰いました️,
g_13563,楽天ペイ,2021-10-27 13:38:30,早く改善してくれ,早く改善してくれ
g_12878,ファミマのアプリ,2021-11-10 14:24:47,ファミリーマート利用するならファマペイ使わなきゃ損,
g_4554,google_fit,2021-11-20 16:12:45,全くカウントされていないこともある,全くカウントされていない
g_10638,スマートニュース,2021-11-25 07:10:20,大変使いやすくニュース、天気情報、ク―ポン等色々利用してます,
g_2961,CokeON,2021-12-12 16:31:41,スタンプたまると自販機で高齢出来るのもいいです,
g_11255,スマートニュース,2021-12-05 19:18:25,助かります,
g_32,BuzzVideo,2021-11-15 15:26:52,ためになる,
g_1631,CokeON,2021-11-16 20:18:19,楽しく使える,
g_5740,LINE_MUSIC,2021-10-22 13:29:25,長渕剛くそったれの人生夢,
g_3796,CokeON,2021-11-03 16:41:33,携帯を再起動すれば解消されるけど,
g_5407,LINE_MUSIC,2021-10-21 19:12:57,あと曲の履歴機能とか本人が聴いた曲top50とか、本気でどーでも良い機能表示いりません,本気でどーでも良い機能表示いりません
g_2329,CokeON,2021-11-23 18:24:07,スーパーやコンビニで購入した物でもスタンプがたまるキャンペーンは嬉しいです,
g_2571,CokeON,2021-12-04 06:17:44,ジュースを買うたびにポイントがたまり、ポイントでジュースがもらえるのでお得な感じです,
g_7768,Paypay,2021-11-04 15:51:40,最近は大体どこでも使えるようになってるし便利だから使ってるけど、マイナンバーカードも作ってなくて、作るには1回実家帰らないといけなくて、運転免許証もないから銀行登録できなくて悲しい,銀行登録できなくて
g_2642,CokeON,2021-12-10 15:33:00,接続してもスタンプが付与されなかった,接続してもスタンプが付与されなかった
g_7211,majica,2021-11-28 21:47:43,スタッフ全員に、システム障害を周知させる事を怠らないでください,スタッフ全員に、システム障害を周知させる事を怠らないでください
g_3805,CokeON,2021-11-26 16:49:01,ご褒美にドリンクチケットもらえるし,
g_9767,simeji,2021-10-29 11:29:50,文字入力中にラグが起きるのと、フリック判定がおかしくなり、まともに文字入力が出来ない,文字入力中にラグが起きるのと、フリック判定がおかしくなり、まともに文字入力が出来ない
g_746,capcut,2021-11-13 20:43:16,画像の位置が勝手に変わったり動かなくなったりします,画像の位置が勝手に変わったり動かなくなったりします
g_3946,CokeON,2021-12-11 18:11:46,マップでコークオン自販機を記す箇所多々おかしいです,マップでコークオン自販機を記す箇所多々おかしい
g_1632,CokeON,2021-11-18 19:07:16,そこから抽選ページに移動してもすぐにスキャンのページに強制的に自動移動される,抽選ページに移動してもすぐにスキャンのページに強制的に自動移動される
g_5561,LINE_MUSIC,2021-12-05 08:39:44,これは、どういうこと,
g_5013,LINE_MUSIC,2021-11-29 07:47:14,いいと思います,
g_8638,Paypay,2021-11-04 21:15:44,ソフトバンクユーザー向けの半額クーポンが、通常のクーポンと異なるボックスに入っておりわかりづらい,ソフトバンクユーザー向けの半額クーポンが、通常のクーポンと異なるボックスに入っておりわかりづらい
g_9254,simeji,2021-12-09 22:26:05,使いやすいのですがタブレット端末だと打つ画面,
g_13924,楽天ペイ,2021-12-14 10:21:51,なぜかちょくちょくアンインストールしないとだめになるのが困るんだよな,アンインストールしないとだめになる
g_2543,CokeON,2021-11-15 18:10:43,ポイントもよく貯まります,
g_11803,スマートニュース,2021-10-27 07:31:03,昔からだったかも知れないが、くだらないゴシップをトップに持ってくるのもどうかと,くだらないゴシップをトップに持ってくる
g_12396,にゃんトーク,2021-10-23 20:47:45,そして翻訳は全く違う,翻訳は全く違う
g_10454,スマートニュース,2021-12-05 15:16:54,いいよ,
g_3444,CokeON,2021-11-08 09:28:24,歩くのも楽しくなりました,
g_3889,CokeON,2021-12-10 14:58:26,コロナ禍、非接触もありがたいです,
g_6710,majica,2021-11-28 11:40:15,不便,不便
g_14038,楽天ペイ,2021-10-26 13:14:45,楽天ペイを使おうとしたらインターネットに接続できませんと表示され、ログイン画面などずっとバグります支払いで使いたいのにレジ前で使えないって、焦ります,インターネットに接続できませんと表示され、ログイン画面などずっとバグります
g_12176,スマートニュース,2021-11-30 22:01:10,良い,
g_12150,スマートニュース,2021-10-25 13:56:01,利用できればいいです,
g_2680,CokeON,2021-11-23 12:18:45,自販機とつながりにくい,自販機とつながりにくい
g_5883,majica,2021-11-28 18:39:51,r311月28日キャッシュアプリで起動出来ない不具合なんて致命的すぎる,キャッシュアプリで起動出来ない
g_8787,Paypay,2021-12-10 16:46:06,まさかtポイント消滅させる気なのかな,
g_3439,CokeON,2021-10-28 14:20:08,アプリインストール後、アカウント作成しなくても使えたので使用し、無料チケットを入手,
g_852,capcut,2021-11-28 13:05:00,端末の曲がいきなり表示されなくなって使えなくなった,端末の曲がいきなり表示されなくなって使えなくなった
g_1140,CokeON,2021-12-10 08:43:32,簡単に自販機でキャッシュレスで商品を買えるので、とても便利です,
g_10181,スマートニュース,2021-11-12 10:19:55,割と,
g_11188,スマートニュース,2021-12-15 00:32:52,以前は元の記事に位置にあり、新しい記事を読み込むか選択できてのに改悪されました,
g_6222,majica,2021-11-26 22:23:19,よろしくお願いします,
g_594,BuzzVideo,2021-11-10 19:07:23,ここのソースに胡散臭い沢山の話し、動画、そしてtsが山で遭難,
g_5959,majica,2021-11-27 09:23:13,アプリ開かなくなりました週末買い物したかったのに,アプリ開かなくなりました
g_12328,にゃんトーク,2021-10-27 00:18:01,あくまで、個人的な意見です,
g_1195,CokeON,2021-12-04 12:33:57,飲みたい時に、助かります,
g_11358,スマートニュース,2021-11-09 07:39:40,参考になりました,
g_7786,Paypay,2021-12-09 19:03:55,メインの支払い,
g_13594,楽天ペイ,2021-12-15 21:30:28,パートナー回線通信速度1g時で利用すると、販売店でのバーコードの読み取りに時間がかかり過ぎる,バーコードの読み取りに時間がかかり過ぎる
g_13007,ファミマのアプリ,2021-11-16 17:12:15,smsが無いと登録できないので削除しました,smsが無いと登録できない
g_7259,majica,2021-11-28 21:09:49,ここ数日、アプリが立ち上がらず、強制終了する,アプリが立ち上がらず、強制終了する
g_13188,楽天ペイ,2021-11-14 14:44:36,使える場所が増えたので助かっています,
g_3225,CokeON,2021-11-03 03:34:09,3度目の紛失,
g_10249,スマートニュース,2021-11-14 11:48:23,各種クーポン券を有効利用~♪,
g_5726,LINE_MUSIC,2021-12-02 19:38:33,使いやすいです,
g_250,BuzzVideo,2021-11-06 18:58:58,投稿のタイトルがあまりにも酷いフェイク内容が多すぎて見るに絶えないどんな管理してるのか,投稿のタイトルがあまりにも酷いフェイク内容が多すぎて
g_6696,majica,2021-11-27 18:30:26,今すぐやれよ,
g_193,BuzzVideo,2021-11-21 23:52:45,とっても楽しいです,
g_6831,majica,2021-11-28 18:47:32,本当に客商売なのかと疑うばかり,
g_2391,CokeON,2021-11-02 21:03:00,歩いてもポイントアップだし、ドリンク買ってもポイントアップでチケットがもらえる楽しみは、たまりません,
g_6349,majica,2021-11-28 18:32:48,機内モードで開かなければ、他のお支払で支払ってください,
g_11726,スマートニュース,2021-11-25 07:49:03,やっぱり占い、信じない派だわ,
g_3320,CokeON,2021-12-02 21:10:28,プレゼントもいくつか当選しています,
g_6326,majica,2021-11-28 11:29:35,カード出さなくて便利だったのに起動しなくなった,起動しなくなった
g_5178,LINE_MUSIC,2021-10-27 18:25:36,アンパンマン,
g_6509,majica,2021-11-27 13:11:10,いつも使ってましたが、アプリ開けなくなりました,アプリ開けなくなりました
g_5998,majica,2021-11-27 18:28:05,せっかくの激安の殿堂も台無し,
g_13334,楽天ペイ,2021-11-14 14:28:25,管理-アプリには表示される,
g_4528,google_fit,2021-11-07 21:45:58,日常的には数が少なくても終日、ある程度はカウントできる,
g_8358,Paypay,2021-11-04 14:45:41,イライラして割引額以上に神経をすり減らすアプリです,
g_7746,Paypay,2021-12-06 14:56:37,この前まで、つかつてたけどけしてしまいました,
g_11231,スマートニュース,2021-11-26 09:34:53,追記>クーポンをトップにしてるのにニューストップにいちいち戻る仕様は変えて欲しい,クーポンをトップにしてるのにニューストップにいちいち戻る仕様は変えて欲しい
g_5744,LINE_MUSIC,2021-10-25 06:45:11,つい最近学割プランを定期購入したばかりだからその不具合なのかなと思ったら、そんなことなくてこのバグを受けてる人が既にいました,バグ
g_5310,LINE_MUSIC,2021-11-19 20:42:42,定期購入の解約はどこでやるんでしょうか,
g_12894,ファミマのアプリ,2021-12-12 22:25:47,と言うようなポップが貼ってあるようなお店をテレビのニュースで見かけたことはありましたが、八戸では他に見たことありません,
g_8622,Paypay,2021-12-10 04:28:09,落としたりした時、他人に使われるのが心配️,
g_10097,スマートニュース,2021-12-12 19:09:53,コンビニ行ってくる,
g_5130,LINE_MUSIC,2021-11-21 14:08:43,去年の改悪以降、もうこのアプリはもうダメだなと思ってる,
g_2449,CokeON,2021-10-31 14:14:48,・複数のチケットを持っているとき、有効期限の近いものほど奥ににある,有効期限の近いものほど奥ににある
g_1967,CokeON,2021-11-27 20:06:37,どうにかしてほしい,どうにかしてほしい
g_1396,CokeON,2021-10-31 13:20:11,地方は、100円で買えて、スタンプ貯まる,
g_5828,majica,2021-11-09 12:55:01,なんだかわかりません,
g_1614,CokeON,2021-10-24 08:24:59,私がスマホをもちはじめた時からこのアプリを使っています,
g_1460,CokeON,2021-12-04 11:07:22,繋がらないならそう書いてほしい,繋がらない
g_10412,スマートニュース,2021-12-05 06:20:43,最新ニュースが見やすいのとカスタムして欲しい情報だけ見れるのも良い部分です,
g_12848,ファミマのアプリ,2021-12-03 01:41:41,アプリのクーポンは、購入履歴に関係なく配信されるので使わないことが多い,アプリのクーポンは、購入履歴に関係なく配信される
g_590,BuzzVideo,2021-12-06 15:11:53,る,
g_6622,majica,2021-11-27 10:32:38,よく使います,
g_1123,CokeON,2021-11-08 16:08:25,自販機の前で固まらないといけない,自販機の前で固まらないといけない
g_7666,Paypay,2021-11-22 20:00:16,便利やで,
g_10919,スマートニュース,2021-11-07 15:40:38,いつでも見られて便利,
g_9249,simeji,2021-11-03 15:48:55,sh-rm14からsh-m16に機種変更したのですが、ユーザー辞書の下の方が真っ白で登録出来ません,ユーザー辞書の下の方が真っ白で登録出来ません
g_12557,にゃんトーク,2021-12-10 08:08:46,音量調節出来ない,音量調節出来ない
g_620,capcut,2021-11-28 09:28:50,youtubeのネタ動画を作るのに使ってます,
g_13077,ファミマのアプリ,2021-11-09 13:47:04,アプリも使いやすいと思います,
g_5443,LINE_MUSIC,2021-10-21 19:59:05,早急に、対応願います,早急に、対応願います
g_12341,にゃんトーク,2021-11-01 21:56:23,wifiも4gも正常です,
g_1171,CokeON,2021-11-26 16:49:01,応援してます,
g_6448,majica,2021-11-29 01:50:18,ホームページにはアプリの不具合について載ってましたけど、いちいちホームページ見てからお客さんは買い物行きません,
g_12612,にゃんトーク,2021-10-24 20:54:04,と聞かれる,
g_562,BuzzVideo,2021-12-08 13:46:13,毎日欠かせないとても大切な必需品です,
g_8741,Paypay,2021-11-12 08:51:10,使いやすい,
g_6887,majica,2021-11-27 17:31:30,ポイント、現金も入ってるので困る,
g_3940,CokeON,2021-11-08 22:43:23,いいね,
g_13417,楽天ペイ,2021-10-27 15:41:17,残高照会がもっと簡単に出来るといいかな,残高照会がもっと簡単に出来るといい
g_12006,スマートニュース,2021-12-01 00:38:51,的なニュースの頻度が高すぎる,的なニュースの頻度が高すぎる
g_4431,google_fit,2021-11-26 00:06:51,何故なのか納得の行く説明が欲しい,
g_1326,CokeON,2021-12-08 22:57:35,自販機との接続でレスポンスの向上をしてほしい,自販機との接続でレスポンスの向上をしてほしい
g_8141,Paypay,2021-12-10 11:20:02,5%にならないなら完了した日から1ヶ月付与率を1,
g_12691,ファミマのアプリ,2021-12-05 18:24:07,使いにくい,使いにくい
g_3957,google_fit,2021-11-06 13:17:21,と思う,
g_13202,楽天ペイ,2021-12-12 21:33:30,ポイントバックが高くて良い,
g_6702,majica,2021-12-04 22:46:34,アプリからクレカチャージが出来ません,アプリからクレカチャージが出来ません
g_4268,google_fit,2021-11-26 05:03:37,減量している,
g_12191,スマートニュース,2021-11-27 07:04:20,使いやすいです,
g_9626,simeji,2021-12-11 12:05:15,️最高です,
g_12205,スマートニュース,2021-12-14 13:58:22,最新の話題が、大変勉強になります,
g_10505,スマートニュース,2021-10-29 09:37:19,スマーニューを登録しないと、lineの、スタンプが貰えないです,スマーニューを登録しないと、lineの、スタンプが貰えない
g_1611,CokeON,2021-12-11 18:39:47,2021年12月11日二回も金だけとられた,金だけとられた
g_1770,CokeON,2021-10-26 21:40:22,触れない技術は画期的で今のご時世に合ってますね,
g_9874,simeji,2021-11-19 20:56:10,さくと,
g_4363,google_fit,2021-10-30 07:55:25,モチベーションが上がる機能がついていて運動が楽しくなるニャ,
g_5094,LINE_MUSIC,2021-11-17 00:28:48,取り合わせたのに全然対応してくれてないじゃないですかもう歌詞表示されないなら他のアプリに乗り換えます、理由ぐらい教えろや,歌詞表示されない
g_1320,CokeON,2021-12-11 13:16:48,詐欺,
g_10599,スマートニュース,2021-11-10 10:58:05,みたむみ✯ᴗ✯◠‿・☆▽☆—☆人•͈ᴗ•͈人•͈ᴗ•͈*́ω`*◍•ᴗ•◍,
g_8868,Paypay,2021-12-14 11:02:18,使えるお店が多いです,
g_11858,スマートニュース,2021-11-25 11:43:12,いつもよく拝見しています,
g_1442,CokeON,2021-12-07 12:36:15,アプリの再起動、それでもダメならスマホ自体の再起動が必要になる,スマホ自体の再起動が必要になる
g_9627,simeji,2021-12-01 21:22:55,"可愛い""∩>ω<∩""",
g_9793,simeji,2021-10-21 22:57:38,レビュー改定します,
g_8654,Paypay,2021-11-27 19:06:25,20%の還元キャンペーンが多い,
g_842,capcut,2021-11-23 09:27:44,"今までははめ込み合成で追加した動画を画面の下まで持っていくと固定されなかったが,更新後は固定されるようになった",
g_2919,CokeON,2021-12-14 10:02:51,返金もされていません,返金もされていません
g_1816,CokeON,2021-11-14 18:32:31,歩きたくなります,
g_9624,simeji,2021-12-14 18:14:12,可愛い,
g_1511,CokeON,2021-11-06 05:52:16,ここまで不完全なアプリは初めてです,不完全なアプリ
g_9039,simeji,2021-11-27 01:05:11,この2つは一般的に高い需要があるのになぜ無いのか謎,この2つは一般的に高い需要があるのになぜ無いのか
g_7280,majica,2021-11-30 22:40:01,インストールで復旧しました,
g_5207,LINE_MUSIC,2021-11-04 20:20:29,基本的には良いアプリだから星4つ,
g_10893,スマートニュース,2021-11-03 22:46:00,どの程度信用出来るのか判らずで、毎日開くという感覚までには為っていません,
g_13184,楽天ペイ,2021-11-21 13:45:17,新しいカードが届いていないのに更新してください,
g_2073,CokeON,2021-11-15 07:12:09,その一言につきます,
g_1779,CokeON,2021-11-29 17:27:20,これからも頑張って,
g_323,BuzzVideo,2021-10-25 15:21:45,面白そうな動画を探して楽しんでいます,
g_1960,CokeON,2021-11-24 13:01:50,詐欺,
g_11342,スマートニュース,2021-10-28 22:00:25,色々な記事が有り楽しんでいます,
g_2384,CokeON,2021-11-23 07:59:01,また、私は毎日一万歩歩いているのですが、スマホをポケットに入れて歩くだけでスタンプがたまり、ジュースのチケットが貰えるのでこちらもお得です,
g_2944,CokeON,2021-11-03 18:00:25,勉強代と思って千円諦めます,
g_6180,majica,2021-11-28 22:35:35,最寄りのメガドンキホーテがオープンしたのでアプリを開いてみたけど開けない何度やっても開けない,開けない
g_1236,CokeON,2021-10-30 15:09:53,普通に購入するよりもお得ではあるが、通信不良が多い,通信不良が多い
g_5944,majica,2021-11-29 22:56:43,早く対処してほしい,早く対処してほしい
g_4804,lemon8,2021-11-11 18:31:20,インストールしたけど何も出てこない,インストールしたけど何も出てこない
g_11852,スマートニュース,2021-11-06 21:16:36,見易いが、広告があるのが邪魔に思う,広告があるのが邪魔
g_12218,スマートニュース,2021-11-29 07:58:58,ニュース拝見できて毎日見てます,
g_1083,CokeON,2021-12-02 13:42:39,使い始めれば便利なのかもしれないが、初期登録がいろいろあって面倒,初期登録がいろいろあって面倒
g_12839,ファミマのアプリ,2021-12-14 13:17:36,挙げ句に商品案内ページにまで同じ接続エラーが出る始末,商品案内ページにまで同じ接続エラーが出る
g_18,BuzzVideo,2021-10-25 04:16:19,なるほど,
g_2177,CokeON,2021-11-29 18:25:03,なかなか当たらない,
g_7306,majica,2021-11-27 12:18:13,昨日、ポイントが末日までと思い、確認しようと思ったら、アプリが開かない,アプリが開かない
